sample_id	score	global_score	seq_recovery
8264	0.6788	0.7710	0.4932
8265	0.7093	0.8018	0.4521
8266	0.7176	0.7964	0.4932
8267	0.7082	0.7938	0.5205
8268	0.7001	0.7922	0.5205
8269	0.7086	0.7982	0.5205
8270	0.7177	0.8075	0.5205
8271	0.6665	0.7524	0.5205
8272	0.6889	0.7748	0.4932
8273	0.7012	0.7838	0.4932
8274	0.6801	0.7668	0.5068
8275	0.7155	0.8063	0.5205
8276	0.6969	0.7805	0.4932
8277	0.7205	0.8053	0.5205
8278	0.7167	0.8101	0.5068
8279	0.6737	0.7614	0.5342
8280	0.6743	0.7660	0.4795
8281	0.6932	0.7788	0.5205
8282	0.6948	0.7871	0.4795
8283	0.6933	0.7729	0.4932
8284	0.7269	0.8191	0.4932
8285	0.7133	0.8040	0.5068
8286	0.7269	0.8150	0.5342
8287	0.7121	0.8035	0.4795
8288	0.7123	0.7970	0.5205
8289	0.7138	0.7956	0.4932
8290	0.6788	0.7700	0.5068
8291	0.6652	0.7533	0.5068
8292	0.6890	0.7752	0.5342
8293	0.7118	0.7960	0.4932
8294	0.6793	0.7707	0.5068
8295	0.6675	0.7594	0.5342
8296	0.7326	0.8104	0.5342
8297	0.7127	0.8046	0.4932
8298	0.6852	0.7650	0.5068
8299	0.7078	0.8001	0.5068
8300	0.7084	0.8021	0.5205
8301	0.7229	0.8152	0.4521
8302	0.7269	0.8105	0.5616
8303	0.6909	0.7742	0.4932
8304	0.7051	0.7963	0.5068
8305	0.7172	0.7959	0.5068
8306	0.6995	0.7904	0.4795
8307	0.7118	0.8052	0.5068
8308	0.7276	0.8072	0.5205
8309	0.6922	0.7837	0.4658
8310	0.7226	0.8155	0.5205
8311	0.7284	0.8186	0.5342
8312	0.7161	0.8064	0.5068
8313	0.6759	0.7636	0.4795
8314	0.7216	0.8143	0.5479
8315	0.7124	0.8021	0.5479
8316	0.7158	0.8050	0.5205
8317	0.7080	0.8008	0.4795
8318	0.6992	0.7895	0.4932
8319	0.6974	0.7880	0.4658
8320	0.7073	0.7866	0.5068
8321	0.7341	0.8167	0.5205
8322	0.7017	0.7877	0.5068
8323	0.7196	0.8090	0.5342
8324	0.6538	0.7421	0.5342
8325	0.7264	0.8176	0.5479
8326	0.7428	0.8307	0.5342
8327	0.7117	0.7905	0.5616
8328	0.6801	0.7668	0.5068
8329	0.7124	0.8060	0.5068
8330	0.7137	0.7975	0.5205
8331	0.7224	0.8145	0.5342
8332	0.7099	0.7993	0.4932
8333	0.7169	0.7954	0.5205
8334	0.6989	0.7896	0.4932
8335	0.7351	0.8183	0.5342
8336	0.6854	0.7794	0.5205
8337	0.6884	0.7747	0.4521
8338	0.6852	0.7760	0.5068
8339	0.7407	0.8180	0.5205
8340	0.7383	0.8302	0.4658
8341	0.7392	0.8287	0.5205
8342	0.7173	0.7980	0.4932
8343	0.7103	0.7922	0.5205
8344	0.6952	0.7753	0.4932
8345	0.6816	0.7685	0.5068
8346	0.7273	0.8090	0.4521
8347	0.7063	0.7886	0.5205
8348	0.6999	0.7941	0.4521
8349	0.7257	0.8139	0.4658
8350	0.7080	0.7892	0.4932
8351	0.7126	0.7914	0.5068
8352	0.7044	0.7837	0.4932
8353	0.7103	0.7944	0.5068
8354	0.6952	0.7812	0.4795
8355	0.6881	0.7744	0.5479
8356	0.7329	0.8158	0.5068
8357	0.7154	0.7969	0.5205
8358	0.7106	0.7895	0.5205
8359	0.7061	0.8002	0.4795
8360	0.6869	0.7782	0.5068
8361	0.6838	0.7647	0.5342
8362	0.7283	0.8063	0.5342
8363	0.6824	0.7774	0.4932
8364	0.6797	0.7638	0.5068
8365	0.7238	0.8022	0.5753
8366	0.7072	0.7863	0.5205
8367	0.6906	0.7759	0.4795
8368	0.6930	0.7799	0.4932
8369	0.7158	0.8066	0.4932
8370	0.6781	0.7592	0.5068
8371	0.7062	0.7915	0.5068
8372	0.7255	0.8162	0.4795
8373	0.6865	0.7711	0.5068
8374	0.6898	0.7832	0.4795
8375	0.7294	0.8071	0.4795
8376	0.7086	0.7938	0.5205
8377	0.7014	0.7860	0.5068
8378	0.6899	0.7767	0.5205
8379	0.7033	0.7856	0.5342
8380	0.6792	0.7718	0.5205
8381	0.7379	0.8211	0.4932
8382	0.7163	0.8047	0.5205
8383	0.7230	0.8131	0.5205
8384	0.6984	0.7803	0.5342
8385	0.7381	0.8259	0.4795
8386	0.6975	0.7793	0.5068
8387	0.7253	0.8099	0.5068
8388	0.6990	0.7933	0.5342
8389	0.6783	0.7730	0.4932
8390	0.7318	0.8159	0.4932
8391	0.7157	0.7982	0.5479
8392	0.6986	0.7783	0.5068
8393	0.6729	0.7574	0.5342
8394	0.7123	0.7971	0.4795
8395	0.7130	0.7966	0.4795
8396	0.6983	0.7902	0.4795
8397	0.7189	0.8102	0.5068
8398	0.6767	0.7644	0.5342
8399	0.7448	0.8362	0.5068
8400	0.6819	0.7729	0.5205
8401	0.7079	0.7996	0.4932
8402	0.6834	0.7764	0.5479
8403	0.7252	0.8161	0.4932
8404	0.6811	0.7650	0.4795
8405	0.6731	0.7649	0.4795
8406	0.6882	0.7705	0.5342
8407	0.7375	0.8178	0.4932
8408	0.6999	0.7937	0.4795
8409	0.7013	0.7912	0.4932
8410	0.7177	0.8071	0.5205
8411	0.6904	0.7699	0.5068
8412	0.6986	0.7845	0.5068
8413	0.7166	0.7946	0.5068
8414	0.7065	0.7958	0.4932
8415	0.7111	0.7930	0.5616
8416	0.6737	0.7571	0.5479
8417	0.7227	0.8045	0.5205
8418	0.7052	0.7901	0.5616
8419	0.7001	0.7941	0.4932
8420	0.7007	0.7854	0.5205
8421	0.6785	0.7698	0.4932
8422	0.7332	0.8214	0.5068
8423	0.7019	0.7814	0.4932
8424	0.7145	0.8061	0.5479
8425	0.7207	0.7990	0.4795
8426	0.7556	0.8379	0.5342
8427	0.6787	0.7706	0.5068
8428	0.6870	0.7669	0.5205
8429	0.7308	0.8194	0.5068
8430	0.6775	0.7729	0.4795
8431	0.7042	0.7872	0.4658
8432	0.7270	0.8113	0.5068
8433	0.6862	0.7698	0.5479
8434	0.7343	0.8256	0.5068
8435	0.6994	0.7850	0.4795
8436	0.7119	0.8054	0.5205
8437	0.7240	0.8154	0.5068
8438	0.6989	0.7903	0.5068
8439	0.7351	0.8124	0.5342
8440	0.7105	0.7963	0.5068
8441	0.7331	0.8172	0.4795
8442	0.7266	0.8193	0.4932
8443	0.6800	0.7752	0.4932
8444	0.7348	0.8242	0.4658
8445	0.7151	0.7966	0.5342
8446	0.7388	0.8306	0.5479
8447	0.7117	0.7905	0.5205
8448	0.6895	0.7807	0.5068
8449	0.7073	0.7897	0.5753
8450	0.7139	0.7955	0.5205
8451	0.7498	0.8366	0.5068
8452	0.7685	0.8585	0.5068
8453	0.6924	0.7783	0.5205
8454	0.7282	0.8110	0.4658
8455	0.7054	0.7954	0.4932
8456	0.6781	0.7613	0.5068
8457	0.6778	0.7589	0.5205
8458	0.7040	0.7901	0.4795
8459	0.6980	0.7772	0.5068
8460	0.6956	0.7783	0.4932
8461	0.7121	0.7965	0.4932
8462	0.7170	0.8057	0.4521
8463	0.7188	0.7966	0.4932
8464	0.7248	0.8171	0.5205
8465	0.7159	0.8001	0.4795
8466	0.6944	0.7797	0.5205
8467	0.7185	0.8116	0.5616
8468	0.7100	0.8022	0.5479
8469	0.7177	0.8092	0.5890
8470	0.7083	0.7873	0.5205
8471	0.7119	0.7965	0.4658
8472	0.7081	0.7867	0.4932
8473	0.6850	0.7797	0.4795
8474	0.6945	0.7766	0.4932
8475	0.7251	0.8151	0.5205
8476	0.6813	0.7740	0.4932
8477	0.6729	0.7608	0.4932
8478	0.7051	0.7902	0.4932
8479	0.7225	0.8116	0.5205
8480	0.7158	0.7939	0.5342
8481	0.7176	0.8016	0.5068
8482	0.6841	0.7755	0.5205
8483	0.7606	0.8465	0.5068
8484	0.7261	0.8146	0.4795
8485	0.6856	0.7771	0.5205
8486	0.7161	0.8015	0.5342
8487	0.7129	0.8054	0.4658
8488	0.7219	0.8133	0.5479
8489	0.6820	0.7762	0.5479
8490	0.7420	0.8208	0.4795
8491	0.7083	0.8007	0.4932
8492	0.7040	0.7835	0.5205
8493	0.6986	0.7904	0.5205
8494	0.7405	0.8234	0.5068
8495	0.6638	0.7569	0.5205
8496	0.7459	0.8327	0.5068
8497	0.7001	0.7906	0.5205
8498	0.7116	0.7904	0.5616
8499	0.6714	0.7590	0.5205
8500	0.7088	0.8018	0.5205
8501	0.6725	0.7540	0.4658
8502	0.6785	0.7721	0.5479
8503	0.6930	0.7784	0.5479
8504	0.7210	0.8136	0.4932
8505	0.6732	0.7644	0.5068
8506	0.6651	0.7572	0.5342
8507	0.7041	0.7835	0.4932
8508	0.6824	0.7777	0.5205
8509	0.7317	0.8159	0.5068
8510	0.7336	0.8175	0.4521
8511	0.6848	0.7673	0.5342
8512	0.7208	0.8052	0.5205
8513	0.7137	0.8067	0.4795
8514	0.6822	0.7691	0.5205
8515	0.6988	0.7899	0.5205
8516	0.7388	0.8301	0.5205
8517	0.7279	0.8183	0.4932
8518	0.7176	0.8069	0.5342
8519	0.6808	0.7719	0.5068
8520	0.7094	0.7886	0.5068
8521	0.6879	0.7714	0.5342
8522	0.6683	0.7530	0.5342
8523	0.7113	0.7901	0.5068
8524	0.7182	0.7967	0.5205
8525	0.6961	0.7757	0.5342
8526	0.7292	0.8120	0.5068
8527	0.7169	0.8010	0.5068
8528	0.7163	0.8000	0.5342
8529	0.7239	0.8159	0.5205
8530	0.7013	0.7867	0.4795
8531	0.7140	0.8054	0.5342
8532	0.7042	0.7948	0.4932
8533	0.7064	0.7955	0.4795
8534	0.6874	0.7824	0.5205
8535	0.7086	0.8018	0.4795
8536	0.6804	0.7714	0.5342
8537	0.6819	0.7695	0.5205
8538	0.7003	0.7864	0.5342
8539	0.7345	0.8113	0.5068
8540	0.7167	0.8094	0.5068
8541	0.6805	0.7665	0.5068
8542	0.6962	0.7869	0.5205
8543	0.7108	0.8005	0.5205
8544	0.7116	0.7897	0.5342
8545	0.7060	0.7961	0.5342
8546	0.7059	0.7908	0.5205
8547	0.6980	0.7908	0.4795
8548	0.6923	0.7744	0.5068
8549	0.7020	0.7843	0.4932
8550	0.7062	0.7886	0.4932
8551	0.7142	0.7926	0.5068
8552	0.6949	0.7799	0.5342
8553	0.6977	0.7883	0.5205
8554	0.7360	0.8135	0.5068
8555	0.7168	0.8079	0.5342
8556	0.7579	0.8443	0.4932
8557	0.7555	0.8422	0.5205
8558	0.7185	0.8019	0.5205
8559	0.7247	0.8057	0.5616
8560	0.7285	0.8089	0.5342
8561	0.7028	0.7939	0.5342
8562	0.7215	0.8105	0.5068
8563	0.7195	0.8102	0.4932
8564	0.7182	0.8069	0.5616
8565	0.7257	0.8144	0.4932
8566	0.7351	0.8144	0.4795
8567	0.6730	0.7597	0.5068
8568	0.6811	0.7675	0.4932
8569	0.6946	0.7892	0.4795
8570	0.7098	0.7891	0.5068
8571	0.7033	0.7953	0.4795
8572	0.6737	0.7656	0.5205
8573	0.6861	0.7786	0.5205
8574	0.6488	0.7336	0.5068
8575	0.6795	0.7670	0.4932
8576	0.7247	0.8140	0.5068
8577	0.7076	0.7970	0.5205
8578	0.7035	0.7846	0.5205
8579	0.6904	0.7706	0.4932
8580	0.6973	0.7770	0.5342
8581	0.7100	0.8002	0.5068
8582	0.6886	0.7809	0.5205
8583	0.7367	0.8140	0.5342
8584	0.7143	0.8043	0.5342
8585	0.7061	0.7901	0.5205
8586	0.7154	0.7967	0.4932
8587	0.7221	0.8111	0.5205
8588	0.7359	0.8192	0.5205
8589	0.7041	0.7943	0.4795
8590	0.7107	0.8034	0.5205
8591	0.7296	0.8177	0.5068
8592	0.7080	0.7937	0.5068
8593	0.6942	0.7852	0.5205
8594	0.7097	0.8024	0.5068
8595	0.7182	0.7966	0.5068
8596	0.7084	0.8022	0.5890
8597	0.6976	0.7826	0.5068
8598	0.7154	0.8086	0.5479
8599	0.7076	0.7908	0.4932
8600	0.7326	0.8244	0.5068
8601	0.7233	0.8142	0.4932
8602	0.7508	0.8331	0.5068
8603	0.7336	0.8260	0.4932
8604	0.6825	0.7743	0.5205
8605	0.7163	0.8084	0.5068
8606	0.6939	0.7861	0.5342
8607	0.6938	0.7757	0.4795
8608	0.7426	0.8303	0.5616
8609	0.7386	0.8297	0.5205
8610	0.6932	0.7783	0.4932
8611	0.7195	0.7982	0.5068
8612	0.6970	0.7874	0.5205
8613	0.6897	0.7802	0.5068
8614	0.6922	0.7832	0.5068
8615	0.7366	0.8190	0.5205
8616	0.6902	0.7807	0.5068
8617	0.6985	0.7890	0.4932
8618	0.6874	0.7782	0.5342
8619	0.6811	0.7766	0.5068
8620	0.7137	0.8059	0.4658
8621	0.7093	0.7914	0.5068
8622	0.7220	0.8021	0.5342
8623	0.7006	0.7835	0.5068
8624	0.6910	0.7730	0.4932
8625	0.6894	0.7832	0.4932
8626	0.7128	0.7911	0.5068
8627	0.7240	0.8060	0.4932
8628	0.6956	0.7876	0.5205
8629	0.6928	0.7794	0.4795
8630	0.7122	0.8022	0.5342
8631	0.7033	0.7830	0.5205
8632	0.7404	0.8313	0.5068
8633	0.7223	0.8036	0.5479
8634	0.6816	0.7759	0.5205
8635	0.6906	0.7818	0.5205
8636	0.6783	0.7613	0.5068
8637	0.6964	0.7887	0.4932
8638	0.6761	0.7681	0.4795
8639	0.7330	0.8206	0.4521
8640	0.7142	0.7987	0.5205
8641	0.7211	0.8062	0.5205
8642	0.7025	0.7885	0.5205
8643	0.6803	0.7615	0.4795
8644	0.7114	0.8032	0.4932
8645	0.6603	0.7453	0.5068
8646	0.7022	0.7816	0.4932
8647	0.7122	0.7939	0.5068
8648	0.6850	0.7713	0.5205
8649	0.7027	0.7959	0.5479
8650	0.6834	0.7642	0.5342
8651	0.7072	0.7992	0.4932
8652	0.7098	0.8011	0.5068
8653	0.7414	0.8327	0.4932
8654	0.7368	0.8274	0.5068
8655	0.7110	0.8025	0.5068
8656	0.6837	0.7701	0.4795
8657	0.6866	0.7726	0.4658
8658	0.7138	0.8054	0.5068
8659	0.6850	0.7658	0.4932
8660	0.7008	0.7803	0.5342
8661	0.6782	0.7729	0.5068
8662	0.7039	0.7893	0.4795
8663	0.6931	0.7835	0.5068
8664	0.6996	0.7858	0.5342
8665	0.6919	0.7859	0.5205
8666	0.6955	0.7750	0.5068
8667	0.7245	0.8018	0.5205
8668	0.7246	0.8087	0.4932
8669	0.7505	0.8334	0.4932
8670	0.6935	0.7859	0.5342
8671	0.7275	0.8169	0.4932
8672	0.7293	0.8205	0.4932
8673	0.7186	0.7970	0.5342
8674	0.7079	0.8001	0.5342
8675	0.7079	0.8003	0.5205
8676	0.7421	0.8299	0.5342
8677	0.7150	0.8053	0.5205
8678	0.6888	0.7801	0.5068
8679	0.7105	0.8042	0.5068
8680	0.7444	0.8359	0.5205
8681	0.7019	0.7853	0.4795
8682	0.6642	0.7578	0.4795
8683	0.7069	0.7921	0.4658
8684	0.7087	0.7979	0.5205
8685	0.7079	0.7936	0.5342
8686	0.7407	0.8245	0.4795
8687	0.7253	0.8053	0.5479
8688	0.7097	0.7882	0.5616
8689	0.6819	0.7766	0.5205
8690	0.6843	0.7700	0.5068
8691	0.7039	0.7940	0.5068
8692	0.6592	0.7543	0.4932
8693	0.7100	0.7919	0.5342
8694	0.7092	0.7874	0.4932
8695	0.7309	0.8078	0.4658
8696	0.7099	0.7890	0.5205
8697	0.7408	0.8242	0.5205
8698	0.6839	0.7677	0.5342
8699	0.6891	0.7796	0.4932
8700	0.6723	0.7534	0.4932
8701	0.6760	0.7566	0.4932
8702	0.6737	0.7687	0.5479
8703	0.7163	0.8009	0.5068
8704	0.6871	0.7777	0.5205
8705	0.6923	0.7872	0.5205
8706	0.7100	0.7891	0.4932
8707	0.7049	0.7901	0.5616
8708	0.7338	0.8213	0.4795
8709	0.7041	0.7892	0.5205
8710	0.6912	0.7713	0.4932
8711	0.6800	0.7735	0.5068
8712	0.6901	0.7771	0.4932
8713	0.7512	0.8379	0.5205
8714	0.6874	0.7744	0.5068
8715	0.7294	0.8137	0.5068
8716	0.6922	0.7745	0.5205
8717	0.6983	0.7892	0.5068
8718	0.6858	0.7807	0.5205
8719	0.7143	0.8035	0.5068
8720	0.7228	0.8039	0.4932
8721	0.7542	0.8410	0.4932
8722	0.7157	0.8004	0.5342
8723	0.7222	0.8102	0.5068
8724	0.7460	0.8249	0.5068
8725	0.6957	0.7860	0.5205
8726	0.6967	0.7914	0.5205
8727	0.6661	0.7508	0.4932
8728	0.7293	0.8071	0.5068
8729	0.6950	0.7781	0.5205
8730	0.7565	0.8466	0.5342
8731	0.7015	0.7932	0.5479
8732	0.7004	0.7933	0.4932
8733	0.6557	0.7441	0.5205
8734	0.6592	0.7412	0.4932
8735	0.6783	0.7709	0.5342
8736	0.6924	0.7786	0.4932
8737	0.7496	0.8405	0.4521
8738	0.7155	0.8045	0.4795
8739	0.6963	0.7762	0.4932
8740	0.7130	0.7974	0.5205
8741	0.7175	0.8064	0.5205
8742	0.7439	0.8317	0.5068
8743	0.7084	0.7937	0.4795
8744	0.7246	0.8085	0.4932
8745	0.6818	0.7658	0.4795
8746	0.6793	0.7604	0.5479
8747	0.6763	0.7682	0.5068
8748	0.6957	0.7757	0.5205
8749	0.6859	0.7695	0.5616
8750	0.7283	0.8177	0.4658
8751	0.6996	0.7942	0.5205
8752	0.7058	0.7910	0.5205
8753	0.6719	0.7573	0.5068
8754	0.7085	0.7940	0.5205
8755	0.6870	0.7820	0.5479
8756	0.6845	0.7798	0.4795
8757	0.6888	0.7833	0.4932
8758	0.7053	0.7966	0.5342
8759	0.7205	0.8101	0.5068
8760	0.7351	0.8261	0.4795
8761	0.7176	0.8087	0.4795
8762	0.7202	0.8036	0.5479
8763	0.7241	0.8016	0.5068
8764	0.7101	0.7920	0.5205
8765	0.7423	0.8325	0.4932
8766	0.6939	0.7849	0.5068
8767	0.7307	0.8212	0.5479
8768	0.7136	0.8060	0.5068
8769	0.7126	0.7943	0.5205
8770	0.7278	0.8185	0.4932
8771	0.6643	0.7528	0.5342
8772	0.6853	0.7658	0.5068
8773	0.6696	0.7565	0.5205
8774	0.7222	0.8005	0.5479
8775	0.6897	0.7728	0.5342
8776	0.6905	0.7740	0.5342
8777	0.7051	0.7967	0.5342
8778	0.7106	0.7915	0.5479
8779	0.7301	0.8140	0.5205
8780	0.7098	0.7998	0.4932
8781	0.7049	0.7975	0.4521
8782	0.7031	0.7858	0.5068
8783	0.6845	0.7755	0.4932
8784	0.7173	0.8017	0.5342
8785	0.6952	0.7788	0.4932
8786	0.7272	0.8088	0.4932
8787	0.6945	0.7847	0.5205
8788	0.7007	0.7803	0.5205
8789	0.7191	0.8031	0.5342
8790	0.6972	0.7889	0.5205
8791	0.7057	0.7849	0.5342
8792	0.7040	0.7851	0.5205
8793	0.6780	0.7720	0.5068
8794	0.7546	0.8451	0.5068
8795	0.7124	0.7912	0.5342
8796	0.7337	0.8235	0.4658
8797	0.7509	0.8337	0.5342
8798	0.7092	0.8017	0.5205
8799	0.7362	0.8135	0.5205
8800	0.7231	0.8141	0.5342
8801	0.7195	0.8106	0.4932
8802	0.6910	0.7831	0.4795
8803	0.6901	0.7742	0.5068
8804	0.6904	0.7806	0.5205
8805	0.7362	0.8190	0.5068
8806	0.6815	0.7734	0.5068
8807	0.7022	0.7940	0.5342
8808	0.7093	0.7983	0.5205
8809	0.7077	0.7966	0.5205
8810	0.7213	0.8143	0.4658
8811	0.7416	0.8283	0.5068
8812	0.6893	0.7688	0.5068
8813	0.7451	0.8340	0.5068
8814	0.7238	0.8058	0.4795
8815	0.7351	0.8128	0.4795
8816	0.7216	0.8100	0.4932
8817	0.7131	0.7972	0.4932
8818	0.6567	0.7517	0.5068
8819	0.7018	0.7878	0.5342
8820	0.7316	0.8091	0.6027
8821	0.6640	0.7516	0.5342
8822	0.6824	0.7684	0.5342
8823	0.7126	0.8060	0.5068
8824	0.7036	0.7927	0.4658
8825	0.6929	0.7832	0.4932
8826	0.6910	0.7731	0.5068
8827	0.6923	0.7717	0.5342
8828	0.6973	0.7772	0.5342
8829	0.7003	0.7836	0.4932
8830	0.7135	0.7988	0.5205
8831	0.7153	0.7976	0.4658
8832	0.7096	0.7923	0.5068
8833	0.7337	0.8220	0.5890
8834	0.7171	0.8013	0.5890
8835	0.7002	0.7903	0.5068
8836	0.6909	0.7762	0.5068
8837	0.6909	0.7818	0.5068
8838	0.7231	0.8129	0.4932
8839	0.7138	0.8028	0.5068
8840	0.7344	0.8228	0.4658
8841	0.7076	0.7919	0.4932
8842	0.7199	0.8094	0.5068
8843	0.7010	0.7867	0.5205
8844	0.7107	0.7898	0.4932
8845	0.7048	0.7945	0.5068
8846	0.7347	0.8253	0.5479
8847	0.6959	0.7815	0.5205
8848	0.7029	0.7891	0.5342
8849	0.7094	0.7937	0.5205
8850	0.7373	0.8283	0.4658
8851	0.6962	0.7894	0.4795
8852	0.7231	0.8033	0.4932
8853	0.7117	0.7933	0.5205
8854	0.6890	0.7758	0.4658
8855	0.7168	0.8100	0.4932
8856	0.6977	0.7898	0.5205
8857	0.7580	0.8469	0.4932
8858	0.7246	0.8088	0.5068
8859	0.7001	0.7902	0.4932
8860	0.7455	0.8371	0.4932
8861	0.6729	0.7537	0.4795
8862	0.7098	0.8030	0.5479
8863	0.7163	0.8008	0.5342
8864	0.7282	0.8203	0.5068
8865	0.7340	0.8114	0.5616
8866	0.7176	0.8082	0.5205
8867	0.7118	0.7909	0.5205
8868	0.6907	0.7846	0.4932
8869	0.6551	0.7480	0.5068
8870	0.7154	0.7989	0.5342
8871	0.7125	0.8055	0.5068
8872	0.7032	0.7879	0.4658
8873	0.6889	0.7839	0.5068
8874	0.6792	0.7715	0.4658
8875	0.7004	0.7904	0.5068
8876	0.6972	0.7919	0.5205
8877	0.7098	0.7888	0.5479
8878	0.7052	0.7945	0.5479
8879	0.7573	0.8439	0.5068
8880	0.6825	0.7778	0.4932
8881	0.6937	0.7836	0.5068
8882	0.6859	0.7703	0.4932
8883	0.6883	0.7828	0.5342
8884	0.7006	0.7949	0.5479
8885	0.7117	0.8012	0.5205
8886	0.7058	0.7905	0.5068
8887	0.6913	0.7716	0.5068
8888	0.7231	0.8116	0.5068
8889	0.7116	0.8015	0.5616
8890	0.6937	0.7766	0.4932
8891	0.6850	0.7713	0.4795
8892	0.6720	0.7599	0.5342
8893	0.6986	0.7911	0.4795
8894	0.6976	0.7901	0.5068
8895	0.7260	0.8103	0.4384
8896	0.7180	0.7993	0.4932
8897	0.7214	0.8126	0.5205
8898	0.6830	0.7766	0.5068
8899	0.6901	0.7704	0.5068
8900	0.7165	0.8062	0.5342
8901	0.7149	0.7964	0.5342
8902	0.6651	0.7603	0.4932
8903	0.7170	0.8094	0.4932
8904	0.6910	0.7740	0.5205
8905	0.7496	0.8297	0.4932
8906	0.6591	0.7450	0.5068
8907	0.6931	0.7851	0.5205
8908	0.7215	0.7990	0.4795
8909	0.7128	0.8019	0.5205
8910	0.7351	0.8259	0.5205
8911	0.6924	0.7835	0.5205
8912	0.7070	0.7964	0.4795
8913	0.7138	0.7963	0.4795
8914	0.7018	0.7809	0.5205
8915	0.7134	0.8064	0.5205
8916	0.6982	0.7913	0.5205
8917	0.7114	0.7942	0.5342
8918	0.7221	0.8117	0.4658
8919	0.6907	0.7767	0.4932
8920	0.7111	0.8034	0.4932
8921	0.7260	0.8143	0.5205
8922	0.7220	0.8113	0.5068
8923	0.6911	0.7811	0.5616
8924	0.7068	0.7925	0.4795
8925	0.6897	0.7819	0.5205
8926	0.6856	0.7764	0.5068
8927	0.6888	0.7799	0.5068
8928	0.7073	0.7859	0.4384
8929	0.6775	0.7641	0.5205
8930	0.7546	0.8430	0.4932
8931	0.7317	0.8197	0.5342
8932	0.7133	0.8068	0.5068
8933	0.7243	0.8090	0.5342
8934	0.7342	0.8172	0.6027
8935	0.7102	0.7912	0.5205
8936	0.7050	0.7947	0.5068
8937	0.6615	0.7430	0.5205
8938	0.7490	0.8311	0.5205
8939	0.7266	0.8169	0.5068
8940	0.7270	0.8182	0.5068
8941	0.7456	0.8218	0.4795
8942	0.6963	0.7905	0.5068
8943	0.7544	0.8431	0.5342
8944	0.6962	0.7906	0.4932
8945	0.7062	0.7964	0.5342
8946	0.6716	0.7594	0.4932
8947	0.7340	0.8173	0.4795
8948	0.7141	0.8032	0.5068
8949	0.6931	0.7848	0.5205
8950	0.7106	0.7937	0.5205
8951	0.6874	0.7818	0.5205
8952	0.6941	0.7858	0.4658
8953	0.6798	0.7666	0.4932
8954	0.6844	0.7650	0.5342
8955	0.7452	0.8280	0.4521
8956	0.7329	0.8102	0.5205
8957	0.6700	0.7647	0.5068
8958	0.7106	0.7946	0.4932
8959	0.7026	0.7861	0.5068
8960	0.7105	0.8007	0.4658
8961	0.6676	0.7544	0.5342
8962	0.7121	0.7903	0.4521
8963	0.7186	0.8098	0.4795
8964	0.6542	0.7475	0.5205
8965	0.7230	0.8123	0.5068
8966	0.7119	0.7967	0.4932
8967	0.7017	0.7840	0.4795
8968	0.7039	0.7976	0.4932
8969	0.7054	0.7915	0.5205
8970	0.7128	0.7980	0.4932
8971	0.6956	0.7777	0.4795
8972	0.7108	0.8004	0.5205
8973	0.7189	0.8093	0.5205
8974	0.6946	0.7776	0.4932
8975	0.7359	0.8133	0.5068
8976	0.7375	0.8212	0.4932
8977	0.6871	0.7792	0.4795
8978	0.7640	0.8451	0.4658
8979	0.7086	0.7927	0.5068
8980	0.7326	0.8100	0.5479
8981	0.7454	0.8278	0.4521
8982	0.7078	0.8018	0.5068
8983	0.7058	0.7951	0.4795
8984	0.7045	0.7839	0.5479
8985	0.7290	0.8195	0.5068
8986	0.6963	0.7864	0.5342
8987	0.6870	0.7715	0.5342
8988	0.7547	0.8371	0.5205
8989	0.7247	0.8129	0.5205
8990	0.7475	0.8303	0.5205
8991	0.7620	0.8499	0.4932
8992	0.7154	0.8003	0.5205
8993	0.6918	0.7784	0.5205
8994	0.7058	0.7915	0.5342
8995	0.6730	0.7575	0.4658
8996	0.7242	0.8151	0.5068
8997	0.6606	0.7549	0.5068
8998	0.7271	0.8193	0.5205
8999	0.7089	0.7987	0.4932
9000	0.7339	0.8132	0.4795
9001	0.7049	0.7950	0.4932
9002	0.6986	0.7915	0.5205
9003	0.7164	0.8007	0.4932
9004	0.6752	0.7662	0.4932
9005	0.6980	0.7808	0.5342
9006	0.7162	0.8068	0.5205
9007	0.6856	0.7796	0.4932
9008	0.6484	0.7381	0.5479
9009	0.7061	0.7853	0.5616
9010	0.6674	0.7626	0.4932
9011	0.7328	0.8227	0.5342
9012	0.7044	0.7896	0.5342
9013	0.7067	0.7856	0.4932
9014	0.6847	0.7797	0.5068
9015	0.6843	0.7761	0.5205
9016	0.7134	0.7915	0.5479
9017	0.7245	0.8157	0.4932
9018	0.7294	0.8177	0.5205
9019	0.6956	0.7783	0.5205
9020	0.7064	0.7990	0.5068
9021	0.6903	0.7762	0.4795
9022	0.6750	0.7625	0.5342
9023	0.6913	0.7768	0.5068
9024	0.7097	0.7880	0.5205
9025	0.7230	0.8113	0.5068
9026	0.7424	0.8193	0.4932
9027	0.6802	0.7613	0.4932
9028	0.7193	0.8090	0.5342
9029	0.7070	0.7966	0.5068
9030	0.6903	0.7816	0.4795
9031	0.7052	0.7965	0.4932
9032	0.7298	0.8136	0.5068
9033	0.6774	0.7613	0.5205
9034	0.7190	0.8091	0.5205
9035	0.7110	0.8008	0.5205
9036	0.6720	0.7584	0.5342
9037	0.6901	0.7704	0.5205
9038	0.7173	0.8088	0.5342
9039	0.6963	0.7899	0.5342
